Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,44,0,716,0,144,"Not Offered"
Bahawalpur,,No,56,0,864,0,146,"Not Offered"
Bahawalpur,,No,56,0,781,0,143,"Not Offered"
Bahawalpur,,No,59,0,876,0,156,"Not Offered"
Bahawalpur,,No,49,0,656,0,142,"Not Offered"
Bahawalpur,,No,0,0,692,0,133,"Not Offered"
Bahawalpur,,No,50,0,748,0,124,"Not Offered"
Bahawalpur,,No,53,0,792,0,157,"Not Offered"
Bahawalpur,,No,54,0,783,0,128,"Not Offered"
Bahawalpur,,Yes,0,0,653,0,121,"Not Offered"
Bahawalpur,,No,0,0,612,0,104,"Not Offered"
Bahawalpur,,No,52,0,834,0,137,"Not Offered"
Bahawalpur,,No,0,0,695,0,125,"Not Offered"
Bahawalpur,,No,42,0,671,0,134,"Not Offered"
Bahawalpur,,No,0,0,544,0,113,"Not Offered"
Bahawalpur,,No,63,0,892,0,156,Offered_IN_BWP_QUOTA
Bahawalpur,,No,46,0,597,0,99,"Not Offered"
Bahawalpur,,No,66,0,602,0,110,"Not Offered"
Bahawalpur,,No,0,0,647,0,133,"Not Offered"
Bahawalpur,,No,0,0,293,0,113,"Not Offered"
Bahawalpur,,No,40,0,616,0,71,"Not Offered"
Bahawalpur,,No,0,0,469,0,63,"Not Offered"
Bahawalpur,,No,52,0,730,0,138,"Not Offered"
Bahawalpur,,No,50,0,704,0,141,"Not Offered"
Bahawalpur,,No,44,0,695,0,118,"Not Offered"
Bahawalpur,,No,54,0,701,0,148,"Not Offered"
Bahawalpur,,No,0,0,765,0,129,"Not Offered"
Bahawalpur,,No,57,0,865,0,138,Offered_IN_BWP_QUOTA
Bahawalpur,,No,46,0,534,0,95,"Not Offered"
Bahawalpur,,No,0,0,697,0,138,"Not Offered"
Bahawalpur,,No,44,0,745,0,62,"Not Offered"
Bahawalpur,,No,0,0,704,0,100,"Not Offered"
Bahawalpur,,No,0,0,756,0,144,"Not Offered"
Bahawalpur,,No,42,0,644,0,134,"Not Offered"
Bahawalpur,,No,52,0,878,0,149,"Not Offered"
Bahawalpur,,No,0,0,667,0,88,"Not Offered"
Bahawalpur,,No,44,0,815,0,151,"Not Offered"
Bahawalpur,,No,43,0,713,0,143,"Not Offered"
Bahawalpur,,No,33,0,523,0,114,"Not Offered"
Bahawalpur,,Yes,0,0,659,0,118,"Not Offered"
Bahawalpur,,No,50,0,615,0,89,"Not Offered"
Bahawalpur,,No,0,0,684,0,164,"Not Offered"
Bahawalpur,,No,33,0,633,0,117,"Not Offered"
Bahawalpur,,No,54,0,817,0,131,"Not Offered"
Bahawalpur,,No,0,0,618,0,78,"Not Offered"
Bahawalpur,,No,52,0,640,0,117,"Not Offered"
Bahawalpur,,No,79,79,978,0,175,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,40,0,891,0,168,Offered_IN_BWP_QUOTA
Bahawalpur,,No,69,0,810,0,148,"Not Offered"
Bahawalpur,,Yes,0,0,724,0,71,"Not Offered"
Bahawalpur,,No,72,0,881,0,160,"Not Offered"
Bahawalpur,,No,46,0,544,0,97,"Not Offered"
Bahawalpur,,No,43,0,521,0,120,"Not Offered"
Bahawalpur,,No,47,0,727,0,141,"Not Offered"
Bahawalpur,,No,0,0,704,0,62,"Not Offered"
Bahawalpur,,No,0,0,631,0,82,"Not Offered"
Bahawalpur,,No,0,0,785,0,76,"Not Offered"
Bahawalpur,,No,0,0,524,0,91,"Not Offered"
Bahawalpur,,No,54,0,773,0,123,"Not Offered"
Bahawalpur,,No,48,0,854,0,143,"Not Offered"
Bahawalpur,,No,52,0,689,0,111,"Not Offered"
OPEN,,No,42,0,739,0,148,"Not Offered"
Bahawalpur,,No,52,0,707,0,129,"Not Offered"
Bahawalpur,,No,53,0,790,0,167,"Not Offered"
Bahawalpur,,No,57,0,641,0,142,"Not Offered"
Bahawalpur,,No,71,0,930,0,175,Offered_IN_BWP_QUOTA
Bahawalpur,,No,0,0,697,0,142,"Not Offered"
Bahawalpur,,No,0,0,756,0,143,"Not Offered"
Bahawalpur,,No,82,82,956,0,174,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,0,0,607,0,100,"Not Offered"
Bahawalpur,,No,47,0,822,0,132,"Not Offered"
Bahawalpur,,No,56,0,716,0,117,"Not Offered"
Bahawalpur,,No,50,0,858,0,129,"Not Offered"
Bahawalpur,,No,0,0,815,0,158,"Not Offered"
Bahawalpur,,No,59,0,875,0,155,"Not Offered"
Bahawalpur,,No,59,0,797,0,123,"Not Offered"
Bahawalpur,,No,51,0,774,0,159,"Not Offered"
Bahawalpur,,No,0,0,637,454,54,"Not Offered"
Bahawalpur,,No,0,0,672,0,107,"Not Offered"
Bahawalpur,,No,46,0,788,0,141,"Not Offered"
Bahawalpur,,No,56,0,695,0,91,"Not Offered"
Bahawalpur,,No,80,0,979,0,181,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,51,0,892,0,158,Offered_IN_BWP_QUOTA
Bahawalpur,,No,60,0,942,0,179,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,56,0,836,0,143,"Not Offered"
Bahawalpur,,No,54,0,786,0,152,"Not Offered"
Bahawalpur,,No,0,0,695,0,131,"Not Offered"
Bahawalpur,,No,61,0,824,0,140,"Not Offered"
Bahawalpur,,No,0,0,740,0,154,"Not Offered"
Bahawalpur,,No,35,0,541,0,94,"Not Offered"
Bahawalpur,,No,0,0,999,0,176,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,44,0,743,0,137,"Not Offered"
Bahawalpur,,No,54,0,820,0,128,"Not Offered"
Bahawalpur,,No,49,0,572,0,135,"Not Offered"
Bahawalpur,,No,41,0,632,0,109,"Not Offered"
Bahawalpur,,No,0,0,763,0,174,"Not Offered"
Bahawalpur,,No,0,0,790,0,56,"Not Offered"
Bahawalpur,,No,47,0,772,0,166,"Not Offered"
Bahawalpur,,No,38,0,659,0,79,"Not Offered"
Bahawalpur,,No,59,0,829,0,153,"Not Offered"
Bahawalpur,,No,53,0,702,0,138,"Not Offered"
Bahawalpur,,No,40,0,827,0,161,"Not Offered"
Bahawalpur,,No,48,0,689,0,139,"Not Offered"
Bahawalpur,,No,40,0,570,0,141,"Not Offered"
Bahawalpur,,No,42,0,871,0,162,"Not Offered"
Bahawalpur,,No,56,0,909,0,149,Offered_IN_BWP_QUOTA
Bahawalpur,,No,0,0,578,0,89,"Not Offered"
Bahawalpur,,No,52,0,816,0,112,"Not Offered"
Bahawalpur,,No,44,0,676,0,112,"Not Offered"
Bahawalpur,,No,41,0,821,0,152,"Not Offered"
Bahawalpur,,No,0,0,803,0,120,"Not Offered"
Bahawalpur,,No,60,60,916,0,162,Offered_IN_BWP_QUOTA
Bahawalpur,,No,39,0,844,0,137,"Not Offered"
Bahawalpur,,No,0,0,836,0,121,"Not Offered"
Bahawalpur,,No,41,0,723,0,124,"Not Offered"
Bahawalpur,,No,41,0,787,0,136,"Not Offered"
Bahawalpur,,No,64,0,814,0,158,"Not Offered"
Bahawalpur,,No,54,0,615,0,126,"Not Offered"
Bahawalpur,,No,44,0,765,0,154,"Not Offered"
Bahawalpur,,No,46,0,830,0,141,"Not Offered"
Bahawalpur,,No,68,0,856,0,169,"Not Offered"
Bahawalpur,,No,33,0,889,0,122,"Not Offered"
Bahawalpur,,No,38,0,722,0,163,"Not Offered"
Bahawalpur,,No,34,0,592,0,90,"Not Offered"
Bahawalpur,,No,0,0,847,0,173,"Not Offered"
Bahawalpur,,No,84,84,998,0,170,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,46,0,757,0,127,"Not Offered"
Bahawalpur,,No,0,0,612,0,76,"Not Offered"
Bahawalpur,,No,46,0,657,0,106,"Not Offered"
