Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,58,0,740,552,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,39,0,641,536,0,"Not Offered"
Bahawalpur,,Yes,50,0,521,432,0,"Not Offered"
Bahawalpur,,No,72,0,871,660,0,Offered_IN_OPEN_QUOTA
OPEN,,No,41,0,607,489,0,"Not Offered"
Bahawalpur,,No,36,0,554,528,0,"Not Offered"
Bahawalpur,,Yes,56,0,654,464,0,"Not Offered"
Bahawalpur,,No,49,0,481,366,0,"Not Offered"
Bahawalpur,,No,45,0,633,463,0,"Not Offered"
OPEN,,No,44,0,534,541,0,"Not Offered"
Bahawalpur,,No,67,0,562,510,0,"Not Offered"
Bahawalpur,,No,45,0,539,440,0,"Not Offered"
Bahawalpur,,No,66,0,835,800,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,42,0,742,418,0,"Not Offered"
Bahawalpur,,No,48,0,444,402,0,"Not Offered"
Bahawalpur,,No,54,0,735,571,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,50,0,653,520,0,"Not Offered"
Bahawalpur,,No,47,0,561,490,0,"Not Offered"
Bahawalpur,,No,49,0,577,490,0,"Not Offered"
Bahawalpur,,No,56,0,548,654,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,52,0,748,593,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,50,0,669,499,0,"Not Offered"
Bahawalpur,,No,54,0,596,546,0,"Not Offered"
Bahawalpur,,No,54,0,616,534,0,"Not Offered"
Bahawalpur,,No,42,0,704,573,0,"Not Offered"
Bahawalpur,,Yes,50,0,521,432,0,"Not Offered"
Bahawalpur,,No,72,0,871,660,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,686,467,0,"Not Offered"
Bahawalpur,,No,50,0,700,561,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,50,0,620,444,0,"Not Offered"
Bahawalpur,,No,57,0,588,566,0,Offered_IN_BWP_QUOTA
OPEN,,No,50,0,848,395,0,"Not Offered"
Bahawalpur,,No,52,0,670,429,0,"Not Offered"
OPEN,,No,57,0,781,509,0,"Not Offered"
OPEN,,No,62,0,571,602,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,53,0,765,448,0,"Not Offered"
OPEN,,No,54,0,723,551,0,"Not Offered"
OPEN,,No,63,0,709,502,0,"Not Offered"
Bahawalpur,,No,52,0,729,458,0,"Not Offered"
OPEN,,No,40,0,722,441,0,"Not Offered"
OPEN,,,41,0,604,424,0,"Not Offered"
OPEN,,No,0,0,513,503,0,"Not Offered"
Bahawalpur,,No,46,0,513,525,0,"Not Offered"
Bahawalpur,,No,52,0,497,426,0,"Not Offered"
Bahawalpur,,No,42,0,549,409,0,"Not Offered"
OPEN,,No,40,0,724,559,0,"Not Offered"
Bahawalpur,,No,66,0,835,800,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,42,0,742,418,0,"Not Offered"
OPEN,,No,58,0,657,402,0,"Not Offered"
Bahawalpur,,No,53,0,655,417,0,"Not Offered"
Bahawalpur,,No,65,0,709,416,0,"Not Offered"
Bahawalpur,,No,54,0,776,484,0,"Not Offered"
Bahawalpur,,No,56,0,624,426,0,"Not Offered"
Bahawalpur,,No,52,0,685,480,0,"Not Offered"
Bahawalpur,,No,50,0,609,474,0,"Not Offered"
Bahawalpur,,No,53,0,535,424,0,"Not Offered"
Bahawalpur,,No,54,0,594,474,0,"Not Offered"
Bahawalpur,,No,56,0,667,572,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,52,0,923,598,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,52,0,635,371,0,"Not Offered"
Bahawalpur,,No,56,0,735,530,0,"Not Offered"
Bahawalpur,,No,58,0,669,530,0,"Not Offered"
Bahawalpur,,No,50,0,765,534,0,"Not Offered"
Bahawalpur,,No,65,0,642,649,0,Offered_IN_OPEN_QUOTA
OPEN,,No,51,0,731,525,0,"Not Offered"
OPEN,,,70,0,741,470,0,"Not Offered"
Bahawalpur,,No,56,0,548,654,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,52,0,748,593,0,Offered_IN_BWP_QUOTA
Bahawalpur,,Yes,50,0,537,617,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,56,0,673,561,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,50,0,587,428,0,"Not Offered"
Bahawalpur,,No,46,0,693,537,0,"Not Offered"
Bahawalpur,,No,51,0,481,468,0,"Not Offered"
Bahawalpur,,No,56,0,711,535,0,"Not Offered"
OPEN,,No,49,0,669,520,0,"Not Offered"
Bahawalpur,,No,50,0,610,412,0,"Not Offered"
OPEN,,No,43,0,712,610,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,38,0,730,516,0,"Not Offered"
Bahawalpur,,No,50,0,522,468,0,"Not Offered"
Bahawalpur,,Yes,48,0,503,624,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,58,0,669,530,0,"Not Offered"
Bahawalpur,,No,50,0,765,534,0,"Not Offered"
Bahawalpur,,No,34,0,480,413,0,"Not Offered"
OPEN,,No,48,0,452,582,0,Offered_IN_OPEN_QUOTA
OPEN,,No,56,0,703,632,0,Offered_IN_OPEN_QUOTA
OPEN,,No,57,0,667,600,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,497,405,0,"Not Offered"
Bahawalpur,,Yes,51,0,500,472,0,"Not Offered"
OPEN,,No,48,0,590,451,0,"Not Offered"
OPEN,,No,60,0,735,448,0,"Not Offered"
OPEN,,No,61,0,581,503,0,"Not Offered"
Bahawalpur,,No,52,0,466,464,0,"Not Offered"
Bahawalpur,,No,47,0,640,508,0,"Not Offered"
Bahawalpur,,Yes,50,0,528,473,0,"Not Offered"
Bahawalpur,,No,50,0,711,537,0,"Not Offered"
Bahawalpur,,No,0,0,777,584,0,"Not Offered"
Bahawalpur,,No,50,0,567,437,0,"Not Offered"
Bahawalpur,,No,55,0,643,383,0,"Not Offered"
Bahawalpur,,No,49,0,673,556,0,"Not Offered"
Bahawalpur,,No,50,0,908,600,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,50,0,580,524,0,"Not Offered"
Bahawalpur,,No,57,0,773,548,0,"Not Offered"
Bahawalpur,,No,50,0,625,504,0,"Not Offered"
Bahawalpur,,No,53,0,742,506,0,"Not Offered"
Bahawalpur,,No,52,0,691,502,0,"Not Offered"
OPEN,,No,74,0,738,451,0,"Not Offered"
Bahawalpur,,No,51,0,477,430,0,"Not Offered"
Bahawalpur,,No,50,0,530,536,0,"Not Offered"
Bahawalpur,,No,59,0,506,447,0,"Not Offered"
Bahawalpur,,No,44,0,842,449,0,"Not Offered"
Bahawalpur,,No,51,0,530,454,0,"Not Offered"
Bahawalpur,,No,50,0,536,502,0,"Not Offered"
Bahawalpur,,No,55,0,570,486,0,"Not Offered"
Bahawalpur,,No,41,0,694,561,0,"Not Offered"
Bahawalpur,,No,50,0,598,454,0,"Not Offered"
OPEN,,No,58,0,793,578,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,44,0,470,490,0,"Not Offered"
